,Unnamed: 0_x,cat,text,total_count_x,book_title_x,count_x,Unnamed: 0_y,total_count_y,book_title_y,supersense_category,count_y,_merge
2543,723.0,GPE,Flanders,10.0,the_grey_fairy_book,1.0,1171,9,the_red_fairy_book,noun.location,5,both
2544,724.0,GPE,Flanders,10.0,the_red_fairy_book,5.0,1171,9,the_red_fairy_book,noun.location,5,both
2545,,,Flea,,,,1172,1,the_lilac_fairy_book,noun.location,1,right_only
2546,,,Fleet,,,,1173,2,fairy_and_folk_tales_of_the_irish_peasantry,noun.group,1,right_only
2547,,,Fleet,,,,1174,2,the_grey_fairy_book,noun.location,1,right_only
2548,,,Fleet street,,,,1175,1,evening_at_home,noun.location,1,right_only
2549,,,Flocks,,,,1176,2,the_orange_fairy_book,noun.group,2,right_only
2550,726.0,GPE,Florence,1.0,europas_fairy_book_preface,1.0,1177,1,europas_fairy_book_preface,noun.location,1,both
2551,,,Flower,,,,1178,1,fairy_circles,noun.location,1,right_only
2552,4387.0,LOC,Flower Vale,1.0,the_grey_fairy_book,1.0,1179,1,the_grey_fairy_book,noun.location,1,both
2553,,,Flowery Isles,,,,1180,6,the_grey_fairy_book,noun.location,6,right_only
2554,,,Flowery Isles Udea,,,,1181,1,the_grey_fairy_book,noun.location,1,right_only
2555,,,Folk - lore Societies,,,,1182,1,english_fairy_tales_preface,noun.group,1,right_only
2556,,,Folk Lore Society,,,,1183,3,the_crimson_fairy_book_preface,noun.group,1,right_only
2557,,,Folk Lore Society,,,,1184,3,the_yellow_fairy_book_preface,noun.group,2,right_only
2558,729.0,GPE,Folklore Bresilien,1.0,the_brown_fairy_book,1.0,1185,1,the_brown_fairy_book,noun.location,1,both
2559,,,Fontainebleau,,,,1186,1,popular_tales_from_the_norse_preface,noun.location,1,right_only
2560,,,Forest,,,,1187,3,popular_tales_from_the_norse_preface,noun.location,1,right_only
2561,,,Forest,,,,1188,3,the_green_fairy_book,noun.location,1,right_only
2562,,,Forest,,,,1189,3,the_olive_fairy_book,noun.location,1,right_only
2563,,,Forest of Marvels,,,,1190,1,the_olive_fairy_book,noun.location,1,right_only
2564,,,Forest of Wonders,,,,1191,1,the_olive_fairy_book,noun.location,1,right_only
2565,,,Fort - field,,,,1192,4,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,4,right_only
2566,,,Fort William,,,,1193,1,the_fairy_mythology,noun.location,1,right_only
2567,,,Forth,,,,1194,7,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,7,right_only
2568,730.0,GPE,Fortnum,1.0,fairy_realm,1.0,1195,1,fairy_realm,noun.location,1,both
2569,,,Fortress,,,,1196,1,more_celtic_fairy_tales,noun.location,1,right_only
2570,,,Fortunate Isle,,,,1197,1,the_olive_fairy_book,noun.location,1,right_only
2571,,,Fortunatus,,,,1198,1,the_grey_fairy_book,noun.location,1,right_only
2572,,,Fortune,,,,1199,1,the_red_fairy_book,noun.location,1,right_only
2573,,,Fountain,,,,1200,17,the_blue_fairy_book,noun.location,3,right_only
2574,,,Fountain,,,,1201,17,the_fairy_book,noun.group,1,right_only
2575,,,Fountain,,,,1202,17,the_fairy_book,noun.location,5,right_only
2576,,,Fountain,,,,1203,17,the_fairy_mythology,noun.location,4,right_only
2577,,,Fountain,,,,1204,17,the_lilac_fairy_book,noun.location,1,right_only
2578,,,Fountain,,,,1205,17,the_orange_fairy_book,noun.location,2,right_only
2579,,,Fountain,,,,1206,17,the_yellow_fairy_book,noun.location,1,right_only
2580,732.0,GPE,Fountain Island,1.0,the_grey_fairy_book,1.0,1207,1,the_grey_fairy_book,noun.location,1,both
2581,,,Fountain of Beauty,,,,1208,2,the_blue_fairy_book,noun.location,2,right_only
2582,,,Fountain of Lions,,,,1209,1,the_blue_fairy_book,noun.location,1,right_only
2583,,,Fountain of Thirst,,,,1210,1,the_fairy_mythology,noun.location,1,right_only
2584,,,Fountain of Youth,,,,1211,1,the_grey_fairy_book,noun.location,1,right_only
2585,,,Four Gifts,,,,1212,1,the_lilac_fairy_book,noun.location,1,right_only
2586,734.0,GPE,Framley,1.0,the_fairy_mythology,1.0,1213,1,the_fairy_mythology,noun.location,1,both
2587,735.0,GPE,France,63.0,celtic_fairy_tales,9.0,1214,55,celtic_fairy_tales,noun.location,6,both
2588,736.0,GPE,France,63.0,english_fairy_tales,1.0,1214,55,celtic_fairy_tales,noun.location,6,both
2589,737.0,GPE,France,63.0,english_fairy_tales_preface,1.0,1214,55,celtic_fairy_tales,noun.location,6,both
2590,738.0,GPE,France,63.0,europas_fairy_book_preface,1.0,1214,55,celtic_fairy_tales,noun.location,6,both
2591,739.0,GPE,France,63.0,evening_at_home,8.0,1214,55,celtic_fairy_tales,noun.location,6,both
2592,740.0,GPE,France,63.0,fairy_and_folk_tales_of_the_irish_peasantry,1.0,1214,55,celtic_fairy_tales,noun.location,6,both
2593,741.0,GPE,France,63.0,indian_fairy_tales_preface,1.0,1214,55,celtic_fairy_tales,noun.location,6,both
2594,742.0,GPE,France,63.0,more_celtic_fairy_tales,1.0,1214,55,celtic_fairy_tales,noun.location,6,both
2595,743.0,GPE,France,63.0,popular_tales_from_the_norse_preface,5.0,1214,55,celtic_fairy_tales,noun.location,6,both
2596,744.0,GPE,France,63.0,the_blue_fairy_book,2.0,1214,55,celtic_fairy_tales,noun.location,6,both
2597,745.0,GPE,France,63.0,the_fairy_book,1.0,1214,55,celtic_fairy_tales,noun.location,6,both
2598,746.0,GPE,France,63.0,the_fairy_mythology,23.0,1214,55,celtic_fairy_tales,noun.location,6,both
2599,747.0,GPE,France,63.0,the_fairy_mythology_preface,1.0,1214,55,celtic_fairy_tales,noun.location,6,both
2600,748.0,GPE,France,63.0,the_grey_fairy_book_preface,1.0,1214,55,celtic_fairy_tales,noun.location,6,both
2601,749.0,GPE,France,63.0,the_lilac_fairy_book,2.0,1214,55,celtic_fairy_tales,noun.location,6,both
2602,750.0,GPE,France,63.0,the_olive_fairy_book,1.0,1214,55,celtic_fairy_tales,noun.location,6,both
2603,751.0,GPE,France,63.0,the_olive_fairy_book_preface,1.0,1214,55,celtic_fairy_tales,noun.location,6,both
2604,752.0,GPE,France,63.0,the_orange_fairy_book,2.0,1214,55,celtic_fairy_tales,noun.location,6,both
2605,753.0,GPE,France,63.0,the_pink_fairy_book,1.0,1214,55,celtic_fairy_tales,noun.location,6,both
2606,735.0,GPE,France,63.0,celtic_fairy_tales,9.0,1215,55,english_fairy_tales,noun.location,1,both
2607,736.0,GPE,France,63.0,english_fairy_tales,1.0,1215,55,english_fairy_tales,noun.location,1,both
2608,737.0,GPE,France,63.0,english_fairy_tales_preface,1.0,1215,55,english_fairy_tales,noun.location,1,both
2609,738.0,GPE,France,63.0,europas_fairy_book_preface,1.0,1215,55,english_fairy_tales,noun.location,1,both
2610,739.0,GPE,France,63.0,evening_at_home,8.0,1215,55,english_fairy_tales,noun.location,1,both
2611,740.0,GPE,France,63.0,fairy_and_folk_tales_of_the_irish_peasantry,1.0,1215,55,english_fairy_tales,noun.location,1,both
2612,741.0,GPE,France,63.0,indian_fairy_tales_preface,1.0,1215,55,english_fairy_tales,noun.location,1,both
2613,742.0,GPE,France,63.0,more_celtic_fairy_tales,1.0,1215,55,english_fairy_tales,noun.location,1,both
2614,743.0,GPE,France,63.0,popular_tales_from_the_norse_preface,5.0,1215,55,english_fairy_tales,noun.location,1,both
2615,744.0,GPE,France,63.0,the_blue_fairy_book,2.0,1215,55,english_fairy_tales,noun.location,1,both
2616,745.0,GPE,France,63.0,the_fairy_book,1.0,1215,55,english_fairy_tales,noun.location,1,both
2617,746.0,GPE,France,63.0,the_fairy_mythology,23.0,1215,55,english_fairy_tales,noun.location,1,both
2618,747.0,GPE,France,63.0,the_fairy_mythology_preface,1.0,1215,55,english_fairy_tales,noun.location,1,both
2619,748.0,GPE,France,63.0,the_grey_fairy_book_preface,1.0,1215,55,english_fairy_tales,noun.location,1,both
2620,749.0,GPE,France,63.0,the_lilac_fairy_book,2.0,1215,55,english_fairy_tales,noun.location,1,both
2621,750.0,GPE,France,63.0,the_olive_fairy_book,1.0,1215,55,english_fairy_tales,noun.location,1,both
2622,751.0,GPE,France,63.0,the_olive_fairy_book_preface,1.0,1215,55,english_fairy_tales,noun.location,1,both
2623,752.0,GPE,France,63.0,the_orange_fairy_book,2.0,1215,55,english_fairy_tales,noun.location,1,both
2624,753.0,GPE,France,63.0,the_pink_fairy_book,1.0,1215,55,english_fairy_tales,noun.location,1,both
2625,735.0,GPE,France,63.0,celtic_fairy_tales,9.0,1216,55,english_fairy_tales_preface,noun.location,1,both
2626,736.0,GPE,France,63.0,english_fairy_tales,1.0,1216,55,english_fairy_tales_preface,noun.location,1,both
2627,737.0,GPE,France,63.0,english_fairy_tales_preface,1.0,1216,55,english_fairy_tales_preface,noun.location,1,both
2628,738.0,GPE,France,63.0,europas_fairy_book_preface,1.0,1216,55,english_fairy_tales_preface,noun.location,1,both
2629,739.0,GPE,France,63.0,evening_at_home,8.0,1216,55,english_fairy_tales_preface,noun.location,1,both
2630,740.0,GPE,France,63.0,fairy_and_folk_tales_of_the_irish_peasantry,1.0,1216,55,english_fairy_tales_preface,noun.location,1,both
2631,741.0,GPE,France,63.0,indian_fairy_tales_preface,1.0,1216,55,english_fairy_tales_preface,noun.location,1,both
2632,742.0,GPE,France,63.0,more_celtic_fairy_tales,1.0,1216,55,english_fairy_tales_preface,noun.location,1,both
2633,743.0,GPE,France,63.0,popular_tales_from_the_norse_preface,5.0,1216,55,english_fairy_tales_preface,noun.location,1,both
2634,744.0,GPE,France,63.0,the_blue_fairy_book,2.0,1216,55,english_fairy_tales_preface,noun.location,1,both
2635,745.0,GPE,France,63.0,the_fairy_book,1.0,1216,55,english_fairy_tales_preface,noun.location,1,both
2636,746.0,GPE,France,63.0,the_fairy_mythology,23.0,1216,55,english_fairy_tales_preface,noun.location,1,both
2637,747.0,GPE,France,63.0,the_fairy_mythology_preface,1.0,1216,55,english_fairy_tales_preface,noun.location,1,both
2638,748.0,GPE,France,63.0,the_grey_fairy_book_preface,1.0,1216,55,english_fairy_tales_preface,noun.location,1,both
2639,749.0,GPE,France,63.0,the_lilac_fairy_book,2.0,1216,55,english_fairy_tales_preface,noun.location,1,both
2640,750.0,GPE,France,63.0,the_olive_fairy_book,1.0,1216,55,english_fairy_tales_preface,noun.location,1,both
2641,751.0,GPE,France,63.0,the_olive_fairy_book_preface,1.0,1216,55,english_fairy_tales_preface,noun.location,1,both
2642,752.0,GPE,France,63.0,the_orange_fairy_book,2.0,1216,55,english_fairy_tales_preface,noun.location,1,both
2643,753.0,GPE,France,63.0,the_pink_fairy_book,1.0,1216,55,english_fairy_tales_preface,noun.location,1,both
2644,735.0,GPE,France,63.0,celtic_fairy_tales,9.0,1217,55,europas_fairy_book_preface,noun.location,1,both
2645,736.0,GPE,France,63.0,english_fairy_tales,1.0,1217,55,europas_fairy_book_preface,noun.location,1,both
2646,737.0,GPE,France,63.0,english_fairy_tales_preface,1.0,1217,55,europas_fairy_book_preface,noun.location,1,both
2647,738.0,GPE,France,63.0,europas_fairy_book_preface,1.0,1217,55,europas_fairy_book_preface,noun.location,1,both
2648,739.0,GPE,France,63.0,evening_at_home,8.0,1217,55,europas_fairy_book_preface,noun.location,1,both
2649,740.0,GPE,France,63.0,fairy_and_folk_tales_of_the_irish_peasantry,1.0,1217,55,europas_fairy_book_preface,noun.location,1,both
2650,741.0,GPE,France,63.0,indian_fairy_tales_preface,1.0,1217,55,europas_fairy_book_preface,noun.location,1,both
2651,742.0,GPE,France,63.0,more_celtic_fairy_tales,1.0,1217,55,europas_fairy_book_preface,noun.location,1,both
2652,743.0,GPE,France,63.0,popular_tales_from_the_norse_preface,5.0,1217,55,europas_fairy_book_preface,noun.location,1,both
2653,744.0,GPE,France,63.0,the_blue_fairy_book,2.0,1217,55,europas_fairy_book_preface,noun.location,1,both
2654,745.0,GPE,France,63.0,the_fairy_book,1.0,1217,55,europas_fairy_book_preface,noun.location,1,both
2655,746.0,GPE,France,63.0,the_fairy_mythology,23.0,1217,55,europas_fairy_book_preface,noun.location,1,both
2656,747.0,GPE,France,63.0,the_fairy_mythology_preface,1.0,1217,55,europas_fairy_book_preface,noun.location,1,both
2657,748.0,GPE,France,63.0,the_grey_fairy_book_preface,1.0,1217,55,europas_fairy_book_preface,noun.location,1,both
2658,749.0,GPE,France,63.0,the_lilac_fairy_book,2.0,1217,55,europas_fairy_book_preface,noun.location,1,both
2659,750.0,GPE,France,63.0,the_olive_fairy_book,1.0,1217,55,europas_fairy_book_preface,noun.location,1,both
2660,751.0,GPE,France,63.0,the_olive_fairy_book_preface,1.0,1217,55,europas_fairy_book_preface,noun.location,1,both
2661,752.0,GPE,France,63.0,the_orange_fairy_book,2.0,1217,55,europas_fairy_book_preface,noun.location,1,both
2662,753.0,GPE,France,63.0,the_pink_fairy_book,1.0,1217,55,europas_fairy_book_preface,noun.location,1,both
2663,735.0,GPE,France,63.0,celtic_fairy_tales,9.0,1218,55,evening_at_home,noun.location,8,both
2664,736.0,GPE,France,63.0,english_fairy_tales,1.0,1218,55,evening_at_home,noun.location,8,both
2665,737.0,GPE,France,63.0,english_fairy_tales_preface,1.0,1218,55,evening_at_home,noun.location,8,both
2666,738.0,GPE,France,63.0,europas_fairy_book_preface,1.0,1218,55,evening_at_home,noun.location,8,both
2667,739.0,GPE,France,63.0,evening_at_home,8.0,1218,55,evening_at_home,noun.location,8,both
2668,740.0,GPE,France,63.0,fairy_and_folk_tales_of_the_irish_peasantry,1.0,1218,55,evening_at_home,noun.location,8,both
2669,741.0,GPE,France,63.0,indian_fairy_tales_preface,1.0,1218,55,evening_at_home,noun.location,8,both
2670,742.0,GPE,France,63.0,more_celtic_fairy_tales,1.0,1218,55,evening_at_home,noun.location,8,both
2671,743.0,GPE,France,63.0,popular_tales_from_the_norse_preface,5.0,1218,55,evening_at_home,noun.location,8,both
2672,744.0,GPE,France,63.0,the_blue_fairy_book,2.0,1218,55,evening_at_home,noun.location,8,both
2673,745.0,GPE,France,63.0,the_fairy_book,1.0,1218,55,evening_at_home,noun.location,8,both
2674,746.0,GPE,France,63.0,the_fairy_mythology,23.0,1218,55,evening_at_home,noun.location,8,both
2675,747.0,GPE,France,63.0,the_fairy_mythology_preface,1.0,1218,55,evening_at_home,noun.location,8,both
2676,748.0,GPE,France,63.0,the_grey_fairy_book_preface,1.0,1218,55,evening_at_home,noun.location,8,both
2677,749.0,GPE,France,63.0,the_lilac_fairy_book,2.0,1218,55,evening_at_home,noun.location,8,both
2678,750.0,GPE,France,63.0,the_olive_fairy_book,1.0,1218,55,evening_at_home,noun.location,8,both
2679,751.0,GPE,France,63.0,the_olive_fairy_book_preface,1.0,1218,55,evening_at_home,noun.location,8,both
2680,752.0,GPE,France,63.0,the_orange_fairy_book,2.0,1218,55,evening_at_home,noun.location,8,both
2681,753.0,GPE,France,63.0,the_pink_fairy_book,1.0,1218,55,evening_at_home,noun.location,8,both
2682,735.0,GPE,France,63.0,celtic_fairy_tales,9.0,1219,55,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,both
2683,736.0,GPE,France,63.0,english_fairy_tales,1.0,1219,55,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,both
2684,737.0,GPE,France,63.0,english_fairy_tales_preface,1.0,1219,55,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,both
2685,738.0,GPE,France,63.0,europas_fairy_book_preface,1.0,1219,55,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,both
2686,739.0,GPE,France,63.0,evening_at_home,8.0,1219,55,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,both
2687,740.0,GPE,France,63.0,fairy_and_folk_tales_of_the_irish_peasantry,1.0,1219,55,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,both
2688,741.0,GPE,France,63.0,indian_fairy_tales_preface,1.0,1219,55,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,both
2689,742.0,GPE,France,63.0,more_celtic_fairy_tales,1.0,1219,55,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,both
2690,743.0,GPE,France,63.0,popular_tales_from_the_norse_preface,5.0,1219,55,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,both
2691,744.0,GPE,France,63.0,the_blue_fairy_book,2.0,1219,55,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,both
2692,745.0,GPE,France,63.0,the_fairy_book,1.0,1219,55,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,both
2693,746.0,GPE,France,63.0,the_fairy_mythology,23.0,1219,55,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,both
2694,747.0,GPE,France,63.0,the_fairy_mythology_preface,1.0,1219,55,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,both
2695,748.0,GPE,France,63.0,the_grey_fairy_book_preface,1.0,1219,55,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,both
2696,749.0,GPE,France,63.0,the_lilac_fairy_book,2.0,1219,55,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,both
2697,750.0,GPE,France,63.0,the_olive_fairy_book,1.0,1219,55,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,both
2698,751.0,GPE,France,63.0,the_olive_fairy_book_preface,1.0,1219,55,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,both
2699,752.0,GPE,France,63.0,the_orange_fairy_book,2.0,1219,55,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,both
2700,753.0,GPE,France,63.0,the_pink_fairy_book,1.0,1219,55,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,both
2701,735.0,GPE,France,63.0,celtic_fairy_tales,9.0,1220,55,indian_fairy_tales_preface,noun.location,1,both
2702,736.0,GPE,France,63.0,english_fairy_tales,1.0,1220,55,indian_fairy_tales_preface,noun.location,1,both
2703,737.0,GPE,France,63.0,english_fairy_tales_preface,1.0,1220,55,indian_fairy_tales_preface,noun.location,1,both
2704,738.0,GPE,France,63.0,europas_fairy_book_preface,1.0,1220,55,indian_fairy_tales_preface,noun.location,1,both
2705,739.0,GPE,France,63.0,evening_at_home,8.0,1220,55,indian_fairy_tales_preface,noun.location,1,both
2706,740.0,GPE,France,63.0,fairy_and_folk_tales_of_the_irish_peasantry,1.0,1220,55,indian_fairy_tales_preface,noun.location,1,both
2707,741.0,GPE,France,63.0,indian_fairy_tales_preface,1.0,1220,55,indian_fairy_tales_preface,noun.location,1,both
2708,742.0,GPE,France,63.0,more_celtic_fairy_tales,1.0,1220,55,indian_fairy_tales_preface,noun.location,1,both
2709,743.0,GPE,France,63.0,popular_tales_from_the_norse_preface,5.0,1220,55,indian_fairy_tales_preface,noun.location,1,both
2710,744.0,GPE,France,63.0,the_blue_fairy_book,2.0,1220,55,indian_fairy_tales_preface,noun.location,1,both
2711,745.0,GPE,France,63.0,the_fairy_book,1.0,1220,55,indian_fairy_tales_preface,noun.location,1,both
2712,746.0,GPE,France,63.0,the_fairy_mythology,23.0,1220,55,indian_fairy_tales_preface,noun.location,1,both
2713,747.0,GPE,France,63.0,the_fairy_mythology_preface,1.0,1220,55,indian_fairy_tales_preface,noun.location,1,both
2714,748.0,GPE,France,63.0,the_grey_fairy_book_preface,1.0,1220,55,indian_fairy_tales_preface,noun.location,1,both
2715,749.0,GPE,France,63.0,the_lilac_fairy_book,2.0,1220,55,indian_fairy_tales_preface,noun.location,1,both
2716,750.0,GPE,France,63.0,the_olive_fairy_book,1.0,1220,55,indian_fairy_tales_preface,noun.location,1,both
2717,751.0,GPE,France,63.0,the_olive_fairy_book_preface,1.0,1220,55,indian_fairy_tales_preface,noun.location,1,both
2718,752.0,GPE,France,63.0,the_orange_fairy_book,2.0,1220,55,indian_fairy_tales_preface,noun.location,1,both
2719,753.0,GPE,France,63.0,the_pink_fairy_book,1.0,1220,55,indian_fairy_tales_preface,noun.location,1,both
2720,735.0,GPE,France,63.0,celtic_fairy_tales,9.0,1221,55,popular_tales_from_the_norse_preface,noun.location,5,both
2721,736.0,GPE,France,63.0,english_fairy_tales,1.0,1221,55,popular_tales_from_the_norse_preface,noun.location,5,both
2722,737.0,GPE,France,63.0,english_fairy_tales_preface,1.0,1221,55,popular_tales_from_the_norse_preface,noun.location,5,both
2723,738.0,GPE,France,63.0,europas_fairy_book_preface,1.0,1221,55,popular_tales_from_the_norse_preface,noun.location,5,both
2724,739.0,GPE,France,63.0,evening_at_home,8.0,1221,55,popular_tales_from_the_norse_preface,noun.location,5,both
2725,740.0,GPE,France,63.0,fairy_and_folk_tales_of_the_irish_peasantry,1.0,1221,55,popular_tales_from_the_norse_preface,noun.location,5,both
2726,741.0,GPE,France,63.0,indian_fairy_tales_preface,1.0,1221,55,popular_tales_from_the_norse_preface,noun.location,5,both
2727,742.0,GPE,France,63.0,more_celtic_fairy_tales,1.0,1221,55,popular_tales_from_the_norse_preface,noun.location,5,both
2728,743.0,GPE,France,63.0,popular_tales_from_the_norse_preface,5.0,1221,55,popular_tales_from_the_norse_preface,noun.location,5,both
2729,744.0,GPE,France,63.0,the_blue_fairy_book,2.0,1221,55,popular_tales_from_the_norse_preface,noun.location,5,both
2730,745.0,GPE,France,63.0,the_fairy_book,1.0,1221,55,popular_tales_from_the_norse_preface,noun.location,5,both
2731,746.0,GPE,France,63.0,the_fairy_mythology,23.0,1221,55,popular_tales_from_the_norse_preface,noun.location,5,both
2732,747.0,GPE,France,63.0,the_fairy_mythology_preface,1.0,1221,55,popular_tales_from_the_norse_preface,noun.location,5,both
2733,748.0,GPE,France,63.0,the_grey_fairy_book_preface,1.0,1221,55,popular_tales_from_the_norse_preface,noun.location,5,both
2734,749.0,GPE,France,63.0,the_lilac_fairy_book,2.0,1221,55,popular_tales_from_the_norse_preface,noun.location,5,both
2735,750.0,GPE,France,63.0,the_olive_fairy_book,1.0,1221,55,popular_tales_from_the_norse_preface,noun.location,5,both
2736,751.0,GPE,France,63.0,the_olive_fairy_book_preface,1.0,1221,55,popular_tales_from_the_norse_preface,noun.location,5,both
2737,752.0,GPE,France,63.0,the_orange_fairy_book,2.0,1221,55,popular_tales_from_the_norse_preface,noun.location,5,both
2738,753.0,GPE,France,63.0,the_pink_fairy_book,1.0,1221,55,popular_tales_from_the_norse_preface,noun.location,5,both
2739,735.0,GPE,France,63.0,celtic_fairy_tales,9.0,1222,55,the_blue_fairy_book,noun.location,1,both
2740,736.0,GPE,France,63.0,english_fairy_tales,1.0,1222,55,the_blue_fairy_book,noun.location,1,both
2741,737.0,GPE,France,63.0,english_fairy_tales_preface,1.0,1222,55,the_blue_fairy_book,noun.location,1,both
2742,738.0,GPE,France,63.0,europas_fairy_book_preface,1.0,1222,55,the_blue_fairy_book,noun.location,1,both
2743,739.0,GPE,France,63.0,evening_at_home,8.0,1222,55,the_blue_fairy_book,noun.location,1,both
2744,740.0,GPE,France,63.0,fairy_and_folk_tales_of_the_irish_peasantry,1.0,1222,55,the_blue_fairy_book,noun.location,1,both
2745,741.0,GPE,France,63.0,indian_fairy_tales_preface,1.0,1222,55,the_blue_fairy_book,noun.location,1,both
2746,742.0,GPE,France,63.0,more_celtic_fairy_tales,1.0,1222,55,the_blue_fairy_book,noun.location,1,both
2747,743.0,GPE,France,63.0,popular_tales_from_the_norse_preface,5.0,1222,55,the_blue_fairy_book,noun.location,1,both
2748,744.0,GPE,France,63.0,the_blue_fairy_book,2.0,1222,55,the_blue_fairy_book,noun.location,1,both
2749,745.0,GPE,France,63.0,the_fairy_book,1.0,1222,55,the_blue_fairy_book,noun.location,1,both
2750,746.0,GPE,France,63.0,the_fairy_mythology,23.0,1222,55,the_blue_fairy_book,noun.location,1,both
